timestamp,connect,service,status
1431435426,1,2,200
1431435427,1,1,200
1431435430,0,7,200
1431435432,1,14,200
1431435434,0,12,200
1431435436,2,4,200
1431435437,2,3,200
1431435438,0,1,200
1431435440,2,3,200
1431435441,3,11,200
1431435441,1,2,200
1431435446,0,2,200
1431435447,0,5,200
1431435447,0,1,200
1431435450,3,2,200
1431435451,0,5,200
1431435451,1,5,200
1431435455,1,6,200
1431435455,1,7,200
1431435461,1,2,200
1431435461,0,2,200
1431435462,0,5,200
1431435463,1,5,200
1431435463,3,13,200
1431435463,0,3,200
1431435464,6,10,200
1431435464,0,16,200
1431435465,1,2,200
1431435465,1,5,200
1431435466,1,2,200
1431435467,1,36,200
1431435467,1,2,200
1431435468,0,5,200
1431435470,0,2,200
1431435472,1,3,200
1431435472,1,2,200
1431435473,0,5,200
1431435473,1,2,200
1431435475,0,2,200
1431435475,5,2,200
1431435477,0,14,200
1431435478,1,4,200
1431435478,1,1,200
1431435478,1,3,200
1431435482,6,2,200
1431435485,1,3,200
1431435484,1,3,200
1431435485,1,2,200
1431435485,0,2,200
1431435485,1,2,200
1431435485,1,2,200
1431435486,1,5,200
1431435486,1,2,200
1431435486,2,2,200
1431435487,1,3,200
1431435487,1,2,200
1431435490,0,1,200
1431435491,1,4,200
1431435491,1,8,200
1431435492,0,8,200
1431435493,1,2,200
1431435495,1,10,200
1431435496,23,18,200
1431435496,0,14,200
1431435497,1,4,200
1431435497,1,48,200
1431435497,0,6,200
1431435498,1,2,200
1431435498,1,7,200
1431435502,1,2,200
1431435502,0,1,200
1431435504,28,10,200
1431435505,0,6,200
1431435505,2,11,200
1431435505,1,60,200
1431435511,1,4,200
1431435511,1,1,200
1431435514,1,3,200
1431435515,0,11,200
1431435515,1,4,200
1431435516,1,4,200
1431435518,0,2,200
1431435519,4,2,200
1431435519,1,1,200
1431435520,0,4,200
1431435520,1,12,200
1431435522,0,2,200
1431435522,1,2,200
1431435523,1,2,200
1431435524,0,1,200
1431435525,2,2,200
1431435526,2,4,200
1431435526,0,2,200
1431435529,0,1,200
1431435530,0,3,200
1431435530,1,3,200
1431435530,1,2,200
1431435531,0,4,200
1431435532,1,5,200
1431435532,1,5,200
1431435533,0,3,200
1431435534,1,20,200
1431435535,1,2,200
1431435536,0,1,200
1431435536,1,2,200
1431435537,1,2,200
1431435538,1,2,200
1431435538,0,8,200
1431435538,0,1,200
1431435539,2,2,200
1431435540,1,2,200
1431435540,1,2,200
1431435540,0,1,200
1431435541,1,4,200
1431435542,1,2,200
1431435544,0,3,200
1431435545,1,9,200
1431435545,0,8,200
1431435546,1,2,200
1431435547,1,5,200
1431435548,1,2,200
1431435550,2,2,200
1431435551,4,7,200
1431435551,1,3,200
1431435553,0,2,200
1431435553,0,2,200
1431435553,1,2,200
1431435554,1,3,200
1431435555,11,7,200
1431435558,0,2,200
1431435559,1,2,200
1431435559,1,2,200
1431435560,0,4,200
1431435560,0,1,200
1431435560,1,5,200
1431435560,0,2,200
1431435561,1,1,200
1431435564,1,24,200
1431435564,1,29,200
1431435567,1,2,200
1431435567,1,4,200
1431435568,1,5,200
1431435568,3,2,200
1431435569,0,2,200
1431435570,1,2,200
1431435573,1,2,200
1431435573,1,3,200
1431435574,1,9,200
1431435574,1,6,200
1431435577,0,2,200
1431435577,1,1,200
1431435579,1,10,200
1431435579,1,9,200
1431435578,1,2,200
1431435579,1,39,200
1431435579,0,13,200
1431435579,0,2,200
1431435581,0,3,200
1431435581,0,2,200
1431435581,0,13,200
1431435581,0,8,200
1431435581,1,16,200
1431435583,1,2,200
1431435587,1,10,200
1431435587,1,2,200
1431435587,2,2,200
1431435588,0,17,200
1431435589,0,8,200
1431435589,1,2,200
1431435590,1,9,200
1431435590,0,2,200
1431435590,0,6,200
1431435590,7,5,200
1431435590,1,5,200
1431435592,0,3,200
1431435593,0,1,200
1431435594,1,3,200
1431435594,1,1,200
1431435595,1,2,200
1431435595,1,2,200
1431435589,1,3,200
1431435595,1,1,200
1431435596,1,2,200
1431435597,0,2,200
1431435598,1,2,200
1431435598,1,2,200
1431435599,0,6,200
1431435601,2,9,200
1431435602,0,11,200
1431435602,5,11,200
1431435602,1,1,200
1431435602,0,2,200
1431435602,2,8,406
1431435602,0,4,200
1431435602,0,1,200
1431435603,1,2,200
1431435603,1,2,200
1431435603,1,1,200
1431435604,1,3,200
1431435604,1,1,200
1431435604,2,4,200
1431435605,1,2,200
1431435605,1,8,200
1431435605,1,2,200
1431435605,1,3,200
1431435605,1,1,200
1431435607,0,23,200
1431435607,3,3,200
1431435607,1,2,200
1431435607,7,6,200
1431435609,1,5,200
1431435609,2,7,200
1431435610,2,3,200
1431435610,1,16,200
1431435610,0,5,200
1431435610,1,8,200
1431435611,1,2,200
1431435611,0,5,200
1431435612,2,3,200
1431435612,1,7,200
1431435612,1,7,200
1431435613,8,8,200
1431435614,0,1,200
1431435614,1,7,200
1431435614,0,4,200
1431435614,0,6,200
1431435615,0,6,200
1431435615,0,1,200
1431435615,1,5,200
1431435615,1,7,200
1431435616,1,2,200
1431435617,1,8,200
1431435611,1,126,200
1431435618,0,11,200
1431435619,1,2,200
1431435619,4,4,200
1431435619,1,5,200
1431435620,1,2,200
1431435620,1,4,200
1431435620,2,2,200
1431435621,1,4,200
1431435621,1,7,200
1431435622,1,5,200
1431435622,1,1,200
1431435622,1,4,200
1431435622,1,26,200
1431435623,0,2,200
1431435623,1,3,200
1431435624,1,7,200
1431435624,2,2,200
1431435625,1,2,200
1431435625,1,2,200
1431435626,0,4,200
1431435626,2,8,200
1431435627,3,14,200
1431435627,0,37,200
1431435627,4,128,200
1431435629,1,3,200
1431435629,0,5,200
1431435630,1,4,200
1431435630,1,13,200
1431435630,1,16,200
1431435631,0,17,200
1431435631,1,11,200
1431435632,0,4,200
1431435632,0,3,200
1431435632,1,13,200
1431435632,1,4,200
1431435633,1,15,200
1431435633,0,22,200
1431435633,5,2,200
1431435633,0,7,200
1431435634,1,5,200
1431435634,1,51,200
1431435634,1,51,200
1431435634,1,34,200
1431435635,1,3,200
1431435635,1,13,200
1431435636,1,11,200
1431435636,0,4,200
1431435636,0,5,200
1431435637,1,5,200
1431435637,1,18,200
1431435638,0,1,200
1431435640,0,4,200
1431435640,6,13,200
1431435641,0,13,200
1431435639,0,12,200
1431435638,0,2,200
1431435640,2,5,200
1431435638,1,13,200
1431435637,1,2,200
1431435638,2,3,200
1431435639,18,21,200
1431435639,1,29,200
1431435637,1,2,200
1431435639,0,3,406
1431435642,1,2,200
1431435643,2,9,200
1431435645,0,5,200
1431435646,1,2,200
1431435646,25,5,200
1431435647,38,3,200
1431435647,1,2,200
1431435647,1,3,200
1431435647,0,5,200
1431435648,0,8,200
1431435648,4,4,200
1431435648,1,5,200
1431435649,1,5,200
1431435649,1,2,200
1431435649,0,14,200
1431435651,1,37,200
1431435651,7,52,200
1431435651,2,12,200
1431435652,1,5,200
1431435652,1,8,200
1431435652,1,7,200
1431435654,1,11,200
1431435654,1,15,200
1431435654,2,30,200
1431435656,3,3,200
1431435656,1,5,200
1431435656,0,2,200
1431435656,0,10,200
1431435657,0,7,200
1431435657,1,2,200
1431435657,0,3,200
1431435649,1,17,200
1431435658,0,2,200
1431435646,0,9,200
1431435659,1,5,200
1431435659,1,9,200
1431435660,1,5,200
1431435660,0,12,200
1431435660,0,4,200
1431435661,1,2,200
1431435662,1,2,200
1431435662,1,2,200
1431435662,4,7,200
1431435662,0,2,200
1431435662,0,11,200
1431435662,1,2,200
1431435663,2,6,200
1431435663,1,3,200
1431435664,0,2,200
1431435664,0,1,200
1431435664,1,2,200
1431435664,1,1,200
1431435665,1,2,200
1431435665,0,1,200
1431435665,4,10,200
1431435665,0,11,200
1431435666,1,3,200
1431435666,1,14,200
1431435666,0,2,200
1431435666,1,5,200
1431435668,0,1,200
1431435668,0,2,200
1431435667,1,2,200
1431435667,1,2,200
1431435669,1,37,200
1431435670,0,2,200
1431435671,1,2,200
1431435672,0,1,200
1431435672,2,3,200
1431435672,1,2,200
1431435674,1,23,200
1431435674,2,5,200
1431435674,1,3,200
1431435675,0,7,200
1431435675,1,3,200
1431435675,1,15,200
1431435676,1,2,200
1431435676,1,8,200
1431435677,1,2,200
1431435677,1,3,200
1431435678,1,16,200
1431435678,0,36,200
1431435678,0,12,200
1431435678,1,6,200
1431435679,8,14,200
1431435680,1,2,200
1431435680,1,3,200
1431435680,1,2,200
1431435681,0,2,200
1431435681,1,1,200
1431435682,0,7,200
1431435682,0,1,200
1431435682,5,5,200
1431435684,1,5,200
1431435684,4,7,200
1431435685,1,2,200
1431435685,1,2,200
1431435685,1,3,200
1431435685,1,5,200
1431435686,3,2,200
1431435686,2,7,200
1431435686,0,2,200
1431435687,1,2,200
1431435687,0,8,200
1431435687,1,3,200
1431435687,5,2,200
1431435687,1,11,200
1431435685,6,3,200
1431435688,0,8,200
1431435688,1,3,200
1431435689,1,4,200
1431435689,0,8,200
1431435690,2,2,200
1431435690,2,4,200
1431435681,0,2,200
1431435693,0,2,200
1431435693,1,2,200
1431435693,0,26,200
1431435693,0,3,200
1431435693,1,5,200
1431435693,1,7,200
1431435694,2,4,200
1431435695,1,2,200
1431435695,0,1,200
1431435695,1,2,200
1431435696,0,5,200
1431435700,2,23,200
1431435700,2,29,200
1431435700,0,47,200
1431435700,1,32,200
1431435700,1,6,200
1431435701,4,3,200
1431435701,0,4,200
1431435703,1,12,200
1431435703,1,4,200
1431435703,1,9,200
1431435705,4,4,200
1431435705,1,14,200
1431435705,0,40,200
1431435706,1,7,200
1431435706,10,2,200
1431435707,0,85,200
1431435707,2,17,200
1431435708,1,4,200
1431435708,0,12,200
1431435709,4,11,200
1431435709,1,3,200
1431435709,1,21,200
1431435710,1,3,200
1431435711,1,4,200
1431435712,0,13,200
1431435712,0,9,200
1431435706,1,76,200
1431435712,1,3,200
1431435712,1,26,200
1431435713,1,2,200
1431435713,0,8,200
1431435714,1,2,200
1431435714,0,9,200
1431435715,0,57,200
1431435715,6,8,200
1431435715,1,13,200
1431435715,1,36,200
1431435716,1,9,200
1431435716,1,12,200
1431435718,1,2,200
1431435719,1,8,200
1431435719,1,2,200
1431435720,1,18,200
1431435721,1,43,200
1431435722,0,13,200
1431435722,1,5,200
1431435723,0,10,200
1431435723,0,2,200
1431435723,1,6,200
1431435724,1,2,200
1431435724,0,4,200
1431435725,1,7,200
1431435725,1,4,200
1431435725,0,4,200
1431435727,0,3,200
1431435728,0,2,200
1431435728,1,6,200
1431435729,9,9,200
1431435729,1,6,200
1431435729,1,3,200
1431435731,9,3,200
1431435732,6,4,200
1431435731,0,1,200
1431435733,13,14,200
1431435734,2,10,200
1431435734,4,11,200
1431435735,0,2,200
1431435735,0,2,200
1431435735,0,6,200
1431435735,0,2,200
1431435735,0,2,200
1431435735,2,5,200
1431435736,0,2,200
1431435736,1,2,200
1431435736,1,3,200
1431435736,1,2,200
1431435737,0,5,200
1431435739,10,4,200
1431435739,1,11,200
1431435739,1,4,200
1431435739,1,16,200
1431435740,1,14,200
1431435740,3,7,200
1431435740,2,40,200
1431435740,2,7,200
1431435741,9,24,200
1431435741,0,11,200
1431435742,0,4,200
1431435744,0,4,200
1431435745,0,13,200
1431435746,0,4,200
1431435748,6,2,200
1431435748,1,1,200
1431435749,9,26,200
1431435750,2,43,200
1431435750,0,4,200
1431435750,0,12,200
1431435752,0,10,200
1431435752,0,2,200
1431435753,1,3,200
1431435754,1,4,200
1431435754,0,3,200
1431435755,0,4,200
1431435756,1,15,200
1431435755,3,4,200
1431435757,1,3,200
1431435758,1,2,200
1431435760,5,5,200
1431435761,6,10,200
1431435762,1,29,200
1431435762,0,36,200
1431435762,1,27,200
1431435764,1,53,200
1431435764,0,159,200
1431435765,1,36,200
1431435765,1,16,200
1431435767,1,17,200
1431435768,0,1,200
1431435768,0,10,200
1431435769,0,20,200
1431435770,2,1,200
1431435771,1,9,200
1431435771,1,20,200
1431435771,6,11,200
1431435772,1,4,200
1431435773,1,3,200
1431435773,7,7,200
1431435773,2,18,200
1431435774,0,8,200
1431435774,0,2,200
1431435774,0,3,200
1431435775,0,2,200
1431435775,1,2,200
1431435776,0,4,200
1431435776,1,3,200
1431435778,1,2,200
1431435778,0,1,200
1431435779,0,1,200
1431435780,0,2,200
1431435781,0,1,200
1431435783,1,2,200
1431435783,1,4,200
1431435784,0,3,200
1431435785,1,1,200
1431435787,3,8,200
1431435787,2,2,200
1431435789,3,3,200
1431435792,2,12,200
1431435794,0,9,200
1431435794,1,31,200
1431435794,1,4,200
1431435794,2,188,200
1431435794,0,4,200
1431435795,1,2,200
1431435795,0,15,200
1431435797,1,15,200
1431435797,0,77,200
1431435797,0,32,200
1431435797,5,4,200
1431435798,2,9,200
1431435799,1,3,200
1431435800,0,7,200
1431435800,1,7,200
1431435800,1,8,200
1431435801,1,8,200
1431435801,1,11,200
1431435803,1,2,200
1431435803,5,6,200
1431435804,1,3,200
1431435808,1,4,200
1431435809,0,2,200
1431435810,1,37,200
1431435810,0,31,200
1431435810,0,2,200
1431435811,2,2,200
1431435812,0,3,200
1431435813,0,7,200
1431435813,1,5,200
1431435816,0,137,200
1431435816,1,85,200
1431435817,0,17,200
1431435818,1,4,200
1431435818,0,1,200
1431435819,2,35,200
1431435819,0,2,200
1431435824,1,16,200
1431435824,2,2,200
1431435826,0,29,200
1431435827,1,8,200
1431435827,0,44,200
1431435829,1,5,200
1431435830,0,57,200
1431435830,1,43,200
1431435831,22,81,200
1431435833,1,36,200
1431435834,0,1,200
1431435836,0,6,200
1431435839,0,3,200
1431435839,1,35,200
1431435840,0,4,200
1431435841,1,34,200
1431435842,1,3,200
1431435843,3,9,200
1431435845,0,6,200
1431435832,1,5,200
1431435846,1,11,200
1431435847,2,13,200
1431435847,0,5,200
1431435847,1,23,200
1431435850,0,2,200
1431435851,1,50,200
1431435850,0,12,200
1431435852,1,22,200
1431435857,2,4,200
1431435859,0,151,200
1431435859,1,11,200
1431435859,1,9,200
1431435861,1,2,200
1431435861,8,18,200
1431435866,5,3,200
1431435866,1,4,200
1431435867,1,27,200
1431435868,1,32,200
1431435868,0,2,200
1431435870,1,7,200
1431435872,2,12,200
1431435872,1,3,200
1431435877,5,7,200
1431435877,2,16,200
1431435877,0,4,200
1431435879,1,3,200
1431435882,1,2,200
1431435885,1,10,200
1431435885,0,5,200
1431435885,1,17,200
1431435886,0,3,200
1431435886,1,6,200
1431435886,1,3,200
1431435887,2,4,200
1431435890,2,20,200
1431435890,2,15,200
1431435891,0,22,200
1431435893,0,6,200
1431435893,1,14,200
1431435894,2,4,200
1431435897,0,3,200
1431435898,0,2,200
1431435899,1,3,200
1431435899,1,9,200
1431435899,1,13,200
1431435900,0,11,200
1431435901,1,20,200
1431435902,1,17,200
1431435901,4,6,200
1431435902,0,1,200
1431435902,1,25,200
1431435903,4,2,200
1431435903,1,2,200
1431435903,1,3,200
1431435903,7,7,200
1431435904,1,3,406
1431435904,0,7,200
1431435904,0,7,200
1431435905,2,2,200
1431435906,0,3,200
1431435906,1,2,200
1431435907,1,12,200
1431435907,2,5,200
1431435909,0,8,200
1431435910,1,7,200
1431435910,1,7,200
1431435910,1,2,200
1431435910,3,9,200
1431435912,1,11,200
1431435912,0,3,200
1431435914,1,24,200
1431435914,1,9,200
1431435916,1,12,200
1431435916,0,1,200
1431435917,1,11,200
1431435917,0,2,200
1431435917,1,2,200
1431435917,0,8,200
1431435918,8,6,200
1431435919,1,23,200
1431435920,0,12,200
1431435909,1,4,200
1431435922,0,2,200
1431435922,0,3,200
1431435922,1,11,200
1431435924,0,4,200
1431435927,2,4,200
1431435928,47,49,200
1431435930,1,2,200
1431435931,2,2,200
1431435932,0,3,200
1431435932,1,2,200
1431435933,5,3,200
1431435934,1,4,200
1431435935,1,3,200
1431435936,0,15,200
1431435938,1,17,200
1431435938,1,16,200
1431435939,2,3,200
1431435940,0,10,200
1431435940,1,5,200
1431435940,1,3,200
1431435941,1,4,200
1431435941,1,2,200
1431435943,1,25,200
1431435942,1,6,200
1431435943,0,7,200
1431435944,0,13,200
1431435945,2,8,200
1431435946,1,2,200
1431435948,1,15,200
1431435949,0,6,200
1431435949,0,41,200
1431435951,5,3,200
1431435951,1,3,200
1431435952,15,19,200
1431435954,1,3,200
1431435955,1,11,200
1431435956,12,7,200
1431435956,1,13,200
1431435957,4,4,200
1431435957,4,9,200
1431435960,1,28,200
1431435960,1,3,200
1431435960,2,3,200
1431435959,0,2,200
1431435962,1,6,200
1431435957,1,92,200
1431435964,1,5,200
1431435964,1,6,200
1431435965,1,17,200
1431435965,1,4,200
1431435966,0,9,200
1431435969,1,6,200
1431435969,0,3,200
1431435970,1,4,200
1431435971,0,2,200
1431435972,0,2,200
1431435974,1,9,200
1431435975,1,3,200
1431435976,1,3,200
1431435976,0,6,200
1431435977,0,2,200
1431435977,1,4,200
1431435969,2,2,200
1431435978,2,12,200
1431435984,1,10,200
1431435985,1,2,200
1431435990,2,4,200
1431435990,1,4,200
1431435991,1,5,200
1431435992,1,6,200
1431435993,1,5,200
1431435993,1,5,200
1431435994,0,22,200
1431435994,1,16,200
1431435997,1,2,200
1431435998,1,8,200
1431436000,1,7,200
1431436001,1,15,200
1431436002,1,4,200
1431436002,1,2,200
1431436003,0,4,200
1431436004,1,2,200
1431436004,1,8,200
1431436005,1,2,200
1431436007,1,9,200
1431436007,0,193,200
1431436008,1,5,200
1431436008,1,39,200
1431436009,0,13,200
1431436009,1,10,200
1431436009,2,33,200
1431436009,1,22,200
1431436009,3,25,200
1431436009,1,1,200
1431436009,1,47,200
1431436012,1,5,200
1431436013,3,4,200
1431436014,0,30,200
1431436015,0,7,200
1431436016,1,5,200
1431436018,0,2,200
1431436020,0,11,200
1431436022,2,5,200
1431436022,2,11,200
1431436023,6,56,200
1431436023,1,8,200
1431436024,0,10,200
1431436026,1,2,200
1431436026,1,7,200
1431436027,2,11,200
1431436028,0,70,200
1431436028,0,83,200
1431436028,1,34,200
1431436029,0,45,200
1431436030,2,17,200
1431436030,1,9,200
1431436030,7,19,200
1431436030,1,73,200
1431436031,0,7,200
1431436031,1,79,200
1431436032,0,6,200
1431436033,1,3,200
1431436034,0,2,200
1431436034,1,5,200
1431436034,0,11,200
1431436034,0,28,200
1431436034,2,8,200
1431436035,0,123,200
1431436035,2,11,200
1431436036,0,65,200
1431436036,0,12,406
1431436037,1,3,200
1431436037,4,3,200
1431436037,1,18,200
1431436037,1,7,200
1431436038,1,6,200
1431436038,0,42,200
1431436038,0,6,200
1431436039,0,5,200
1431436039,4,15,200
1431436039,1,1,200
1431436040,1,38,200
1431436040,1,4,200
1431436042,1,3,200
1431436042,1,1,200
1431436043,3,3,200
1431436045,0,102,200
1431436045,1,26,200
1431436045,1,11,200
1431436046,4,15,200
1431436046,1,4,200
1431436048,2,6,200
1431436048,1,22,200
1431436048,0,21,200
1431436051,1,4,200
1431436051,1,24,200
1431436052,1,10,200
1431436052,1,12,200
1431436053,1,41,200
1431436054,0,19,200
1431436054,0,21,200
1431436055,1,4,200
1431436055,0,3,200
1431436056,1,30,200
1431436056,0,11,200
1431436056,0,26,200
1431436057,1,7,200
1431436057,1,26,200
1431436058,0,38,200
1431436058,1,9,200
1431436058,0,2,200
1431436058,1,4,200
1431436060,1,19,200
1431436061,1,3,200
1431436062,3,46,200
1431436062,5,25,200
1431436063,0,1,200
1431436064,0,5,200
1431436065,1,4,200
1431436065,0,3,200
1431436066,7,2,200
1431436066,1,2,200
1431436066,2,5,200
1431436066,0,1,200
1431436069,1,24,200
1431436069,2,8,200
1431436071,0,6,200
1431436071,2,3,200
1431436073,1,9,200
1431436076,1,2,200
1431436076,1,2,200
1431436078,1,2,200
1431436078,1,4,200
1431436046,1,13,200
1431436081,1,2,200
1431436081,1,6,200
1431436083,1,6,200
1431436083,1,2,200
1431436085,1,4,200
1431436086,1,2,200
1431436086,0,3,200
1431436087,1,5,200
1431436087,2,2,200
1431436088,2,6,200
1431436088,1,5,200
1431436090,1,2,200
1431436091,0,1,200
1431436091,0,7,200
1431436091,1,4,200
1431436091,0,5,200
1431436092,0,17,200
1431436092,9,10,200
1431436093,8,12,200
1431436097,0,11,200
1431436098,0,6,200
1431436094,0,2,200
1431436101,0,13,200
1431436104,1,13,200
1431436104,0,2,200
1431436106,1,4,200
1431436106,1,2,200
1431436107,1,7,200
1431436107,1,1,200
1431436107,1,3,200
1431436108,1,3,200
1431436109,6,2,200
1431436110,1,2,200
1431436111,1,3,200
1431436111,1,3,200
1431436111,0,1,200
1431436112,0,3,200
1431436113,1,25,200
1431436114,0,15,200
1431436114,2,8,200
1431436115,1,7,200
1431436116,1,14,200
1431436117,12,12,200
1431436118,1,10,200
1431436117,0,7,200
1431436118,0,1,200
1431436120,3,2,200
1431436114,0,11,200
1431436123,0,1,200
1431436123,1,7,200
1431436124,1,4,200
1431436126,1,13,200
1431436126,2,8,200
1431436126,1,7,200
1431436126,1,3,200
1431436126,2,14,200
1431436128,1,89,200
1431436128,1,82,200
1431436129,1,82,200
1431436130,1,12,200
1431436131,1,9,200
1431436131,0,8,200
1431436132,1,9,200
1431436133,1,10,200
1431436133,0,20,200
1431436133,2,11,200
1431436134,1,19,200
1431436134,1,13,200
1431436137,1,44,200
1431436138,2,6,200
1431436140,0,63,200
1431436140,1,5,200
1431436140,7,36,200
1431436140,3,14,200
1431436141,3,7,200
1431436143,0,1,200
1431436144,1,2,200
1431436144,1,1,200
1431436146,0,8,200
1431436146,0,8,200
1431436146,1,4,200
1431436147,5,5,200
1431436148,0,6,200
1431436148,2,3,200
1431436149,1,7,200
1431436151,1,2,200
1431436151,0,1,200
1431436152,1,5,200
1431436154,8,13,200
1431436155,0,6,200
1431436155,1,2,200
1431436157,44,53,200
1431436159,1,8,200
1431436160,1,2,200
1431436161,1,5,200
1431436164,1,4,200
1431436164,0,4,200
1431436164,0,2,200
1431436166,1,2,200
1431436166,0,5,200
1431436167,0,1,200
1431436167,0,1,200
1431436167,1,2,200
1431436169,6,3,200
1431436169,1,14,200
1431436170,4,7,200
1431436170,0,6,200
1431436171,1,5,200
1431436172,0,1,200
1431436175,1,2,200
1431436176,0,9,200
1431436176,1,2,200
1431436177,1,35,200
1431436178,1,4,200
1431436178,14,31,200
1431436178,2,7,200
1431436179,6,7,200
1431436179,1,13,200
1431436180,0,16,200
1431436180,1,5,200
1431436181,1,15,200
1431436183,0,2,200
1431436184,2,2,200
1431436186,1,3,200
1431436176,0,6,200
1431436189,1,1,200
1431436189,0,4,200
1431436191,1,4,200
1431436192,0,2,200
1431436193,2,4,200
1431436194,1,3,200
1431436195,0,5,200
1431436195,1,2,200
1431436198,1,6,200
1431436199,1,2,200
1431436199,1,2,200
1431436200,0,1,200
1431436200,1,6,200
1431436201,0,2,200
1431436201,4,10,200
1431436202,5,4,200
1431436202,6,3,200
1431436202,2,14,200
1431436202,1,4,200
1431436202,4,48,200
1431436203,1,3,200
1431436203,1,6,200
1431436203,1,2,200
1431436204,4,14,200
1431436204,0,10,200
1431436206,1,16,200
1431436206,1,11,200
1431436207,0,2,200
1431436207,1,3,200
1431436208,1,5,200
1431436208,0,3,200
1431436208,1,4,406
1431436209,1,57,200
1431436209,0,1,200
1431436209,1,2,200
1431436211,0,5,200
1431436213,1,2,200
1431436207,2,2,200
1431436214,1,3,200
1431436215,1,24,200
1431436215,1,27,200
1431436216,1,14,200
1431436216,2,5,200
1431436216,0,2,200
1431436220,1,11,200
1431436220,1,45,200
1431436221,0,13,200
1431436222,0,2,200
1431436222,1,3,200
1431436223,0,61,200
1431436222,2,41,200
1431436223,5,2,200
1431436223,2,28,200
1431436223,0,66,200
1431436224,1,10,200
1431436224,1,54,200
1431436225,2,13,200
1431436225,0,22,200
1431436225,0,3,200
1431436226,1,122,200
1431436226,10,17,200
1431436226,1,50,200
1431436227,1,41,200
1431436227,1,7,200
1431436227,1,10,200
1431436227,1,11,200
1431436228,0,33,200
1431436229,5,93,200
1431436229,1,7,200
1431436232,0,2,200
1431436232,0,9,200
1431436234,1,2,200
1431436234,0,3,200
1431436225,0,25,200
1431436235,0,43,200
1431436236,2,5,200
1431436236,0,162,200
1431436237,0,15,200
1431436237,0,33,200
1431436238,1,9,200
1431436239,4,31,200
1431436239,1,2,200
1431436240,0,4,200
1431436241,1,11,200
1431436241,4,2,200
1431436241,1,14,200
1431436241,1,3,200
1431436241,0,22,200
1431436241,0,40,200
1431436241,1,22,200
1431436242,2,11,200
1431436243,1,10,200
1431436246,0,11,200
1431436248,0,17,200
1431436248,1,32,200
1431436248,1,23,200
1431436248,1,6,200
1431436250,1,17,200
1431436252,2,39,200
1431436252,5,31,200
1431436252,0,38,200
1431436254,0,16,200
1431436255,0,16,200
1431436257,1,9,200
1431436257,1,14,200
1431436259,1,5,200
1431436259,1,8,200
1431436259,0,7,200
1431436260,1,3,200
1431436260,1,5,200
1431436262,3,4,200
1431436264,1,41,200
1431436264,0,49,200
1431436264,0,22,200
1431436265,1,27,200
1431436267,1,3,200
1431436267,1,43,200
1431436267,0,1,200
1431436267,1,45,200
1431436270,0,16,200
1431436272,1,125,200
1431436274,1,379,200
1431436274,1,4,200
1431436276,1,4,200
1431436276,2,13,200
1431436277,0,11,200
1431436280,0,1,200
1431436280,1,2,200
1431436280,1,2,200
1431436282,1,16,200
1431436282,1,22,200
1431436283,1,1,200
1431436282,0,14,200
1431436283,0,8,200
1431436283,1,10,200
1431436284,1,23,200
1431436285,0,2,200
1431436286,2,38,200
1431436286,1,58,200
1431436287,0,5,200
1431436288,0,8,200
1431436288,3,5,200
1431436289,2,67,200
1431436289,0,32,200
1431436290,0,41,200
1431436291,1,10,200
1431436291,0,11,200
1431436293,1,3,200
1431436294,1,20,200
1431436294,0,6,200
1431436294,0,2,200
1431436295,1,3,200
1431436296,0,2,200
1431436296,0,3,200
1431436297,1,11,200
1431436298,1,9,200
1431436298,1,5,200
1431436298,0,10,200
1431436298,0,10,200
1431436299,1,3,200
1431436299,0,34,200
1431436299,0,3,200
1431436299,1,16,200
1431436300,0,3,200
1431436303,2,2,200
1431436305,0,13,200
1431436305,1,14,200
1431436306,6,14,200
1431436306,0,7,200
1431436307,1,13,200
1431436308,0,21,200
1431436309,1,2,200
1431436310,1,19,200
1431436310,7,6,200
1431436311,1,83,200
1431436311,0,11,200
1431436313,2,5,200
1431436314,1,2,200
1431436314,2,3,200
1431436314,1,5,200
1431436315,1,3,200
1431436315,2,4,200
1431436315,6,50,200
1431436316,0,43,200
1431436317,1,11,200
1431436317,3,27,200
1431436318,1,6,200
1431436319,10,6,200
1431436320,2,4,200
1431436320,2,2,200
1431436322,28,25,200
1431436323,0,2,200
1431436325,1,4,200
1431436325,1,3,200
1431436329,1,55,200
1431436330,1,2,200
1431436331,1,8,200
1431436331,1,2,200
1431436332,1,4,200
1431436334,2,34,200
1431436334,1,150,200
1431436335,1,37,200
1431436336,1,2,200
1431436336,2,30,200
1431436337,0,4,200
1431436337,3,15,200
1431436337,2,7,406
1431436338,5,46,200
1431436338,1,4,200
1431436339,1,4,200
1431436339,0,2,200
1431436340,1,3,200
1431436340,0,9,200
1431436340,0,5,200
1431436341,1,5,200
1431436342,0,11,200
1431436342,0,20,200
1431436344,5,236,200
1431436345,1,12,200
1431436346,0,9,200
1431436347,1,16,200
1431436348,1,28,200
1431436348,1,3,200
1431436349,1,13,200
1431436351,2,3,200
1431436352,1,2,200
1431436353,1,8,200
1431436353,1,15,200
1431436353,0,6,200
1431436354,1,6,200
1431436354,1,37,200
1431436342,0,9,200
1431436354,1,9,200
1431436355,0,12,200
1431436356,2,13,200
1431436357,0,59,200
1431436358,0,3,200
1431436358,0,10,200
1431436359,2,17,200
1431436359,1,37,200
1431436361,3,9,200
1431436361,1,9,200
